image,PSNR,SSIM,NCC,LMSE
ih-3-m-32,23.388069434502327,0.9208687942639885,0.9373659,0.0042473977
ih-5-m-11,23.58911508211085,0.9257760304439012,0.9501929,0.0026117216
ih-5-m-13,23.393438073549888,0.9164055057750566,0.94643885,0.0027441988
ih-5-m-16,23.023433917700846,0.9081846800822122,0.94214916,0.0029339087
ih-5-m-19,23.07712921482899,0.9042153951371473,0.94074416,0.0029304146
ih-5-m-22,22.95870619474738,0.9007257407277565,0.93957627,0.0029303457
ih-5-m-27,23.144033788769235,0.8968405819797356,0.9422382,0.002928081
ih-5-m-32,22.896761129413175,0.913498085913266,0.924921,0.004782972
1-Focus-11-m,27.44523368647025,0.9015098395984804,0.9787647,0.0036209063
1-Focus-13-m,27.36829625237161,0.8971046473559209,0.9783707,0.0037634373
1-Focus-16-m,26.29350821395521,0.8812457275053495,0.97398394,0.004042365
1-Focus-19-m,26.861259333623575,0.8791859843079125,0.9747319,0.0041180733
1-Focus-22-m,26.27566070686036,0.8764854514476336,0.9734331,0.00407556
1-Focus-27-m,25.421425334099563,0.866280099382328,0.9695895,0.004450371
1-Focus-32-m,25.818544896384093,0.866133023413194,0.9706668,0.004517855
1-Thick-10-m,24.55904276387676,0.8448520493524704,0.96172136,0.00652124
1-Thick-3-m,25.173618460474852,0.8535049384862186,0.96801984,0.005496164
1-Thick-5-m,25.818544896384093,0.866133023413194,0.9706668,0.004517855
10-Focus-11-m,22.772160187224568,0.8818570540128726,0.9816981,0.0027605714
10-Focus-13-m,23.047190351675706,0.88340601023982,0.98217666,0.0024204357
10-Focus-16-m,22.797664889801563,0.8793653425820692,0.98209256,0.0025751519
10-Focus-19-m,23.637452729338055,0.8834067824726421,0.98455435,0.0024339207
10-Focus-22-m,22.84050856414548,0.8736264660830892,0.9841053,0.0025620149
10-Focus-27-m,23.1046126029905,0.8805751819283785,0.98322654,0.0024838124
10-Focus-32-m,22.83006274738482,0.8731498235840599,0.98220855,0.0024669364
10-Thick-10-m,23.903256792635172,0.8879465702377812,0.9854518,0.0020605556
10-Thick-3-m,23.935350797334692,0.8893704369870084,0.9839543,0.0020407517
10-Thick-5-m,22.838981796123388,0.8735200657863972,0.9823393,0.00245587
11-Focus-11-m,26.804979924168872,0.9258059399394579,0.99135643,0.0025075318
11-Focus-13-m,26.923067063225517,0.9245154689376246,0.991568,0.0026225457
11-Focus-16-m,26.666760648562498,0.9240096138898126,0.9911764,0.0026505096
11-Focus-19-m,27.380561999326403,0.9259978361599875,0.9920956,0.0025402287
11-Focus-22-m,27.023304726051762,0.9257724600378053,0.99178547,0.002561584
11-Focus-27-m,26.664409194126005,0.9238662694348743,0.99118596,0.002648629
11-Focus-32-m,27.156745267303368,0.9258723050973782,0.99173874,0.0025157672
11-Thick-10-m,28.203789036034664,0.9379937521357166,0.9928058,0.0022598603
11-Thick-3-m,28.527937536901415,0.9330839378168561,0.9943033,0.0023427964
11-Thick-5-m,27.156745267303368,0.9258723050973782,0.99173874,0.0025157672
12-Focus-11-m,24.53737392647334,0.9107799038882307,0.9877614,0.003621754
12-Focus-13-m,24.66605781764423,0.908400640243586,0.98804545,0.0038610061
12-Focus-16-m,24.32907894340185,0.9059742753780705,0.98755795,0.004002949
12-Focus-19-m,24.812140277688382,0.9062132025277098,0.9883348,0.0038606303
12-Focus-22-m,24.154724396302555,0.9023608705900207,0.9873283,0.003991192
12-Focus-27-m,24.690083483940004,0.9065870017589946,0.98723495,0.003757339
12-Focus-32-m,24.596586425594165,0.9045922971289699,0.9878119,0.0037481836
12-Thick-10-m,26.53070825973555,0.9195913758390294,0.99108344,0.0029381802
12-Thick-3-m,24.918830051515524,0.9030474676312591,0.98773634,0.0035418505
12-Thick-5-m,24.610406651333317,0.9048804146010365,0.9878623,0.003746105
13-Focus-11-m,23.91266897306477,0.903798957932657,0.9853485,0.0035103087
13-Focus-13-m,24.07796047708527,0.9019048798729612,0.98612887,0.0036335902
13-Focus-16-m,24.1257012556845,0.9011146896117127,0.98594624,0.0036663401
13-Focus-19-m,24.096895915968606,0.9008117481767662,0.98563915,0.003662907
13-Focus-22-m,23.681116249665354,0.8973125896783717,0.9846504,0.0037927995
13-Focus-27-m,23.784861980505866,0.8985481748234158,0.985446,0.0036671914
13-Focus-32-m,23.45676699671797,0.8931737368409945,0.9839217,0.0039151367
13-Thick-10-m,25.949302997992458,0.9132242638203915,0.9899389,0.0025461544
13-Thick-3-m,24.64887597049926,0.8973568283445778,0.9860123,0.0031664048
13-Thick-5-m,23.45676699671797,0.8931737368409945,0.9839217,0.0039151367
14-Focus-11-m,24.67634516256182,0.8959690543443619,0.9881505,0.0037534595
14-Focus-13-m,25.0415207912003,0.8934336259605659,0.98855835,0.0036296903
14-Focus-16-m,24.43880422706971,0.8874185962058286,0.9879937,0.0038390849
14-Focus-19-m,24.48405717690413,0.8809871035959435,0.9891347,0.0038971866
14-Focus-22-m,23.571840755300354,0.872208055468386,0.9879226,0.0042110267
14-Focus-27-m,22.847930996542427,0.8675207563306989,0.985929,0.004422994
14-Focus-32-m,22.737141760261792,0.8631187604380908,0.98462707,0.004481196
14-Thick-10-m,23.245961639426948,0.8666367308246038,0.9865119,0.0043510823
14-Thick-3-m,23.12032122211105,0.866111403143524,0.98509276,0.004679032
14-Thick-5-m,22.763355193587202,0.8633930675055074,0.98470914,0.004471948
15-Focus-11-m,24.688890573998492,0.8928193330120754,0.9866233,0.004961284
15-Focus-13-m,25.100621467671285,0.8955929658949687,0.98754996,0.0049479976
15-Focus-16-m,24.055555944726706,0.8812217261761438,0.98546916,0.005390417
15-Focus-19-m,24.339025873408485,0.8736142858944821,0.98657566,0.0055284235
15-Focus-22-m,22.80663033656928,0.85081872192635,0.98364073,0.006504714
15-Focus-27-m,21.649360418034718,0.8333541148660677,0.9813023,0.007305312
15-Focus-32-m,21.86572724395873,0.8272817610242985,0.98107874,0.0074446397
15-Thick-10-m,22.303025273826844,0.832360512299087,0.98080194,0.0066305585
15-Thick-3-m,21.599746812951995,0.8243755070526433,0.97900754,0.007274907
15-Thick-5-m,21.864805825804073,0.8270532960935251,0.98095834,0.0075269896
16-Focus-11-m,26.04880292677284,0.916348180624044,0.99136496,0.0026626925
16-Focus-13-m,25.789864572986513,0.9117066927152956,0.9909761,0.0028528708
16-Focus-16-m,26.21518695077054,0.9142123994415189,0.9913405,0.0027328704
16-Focus-19-m,26.17760336770031,0.9140733229371941,0.9913337,0.0027132025
16-Focus-22-m,25.787959216230075,0.9107405228887258,0.99065256,0.002777056
16-Focus-27-m,25.654607100335,0.9096358415803213,0.9903384,0.0028114265
16-Focus-32-m,25.486239959387813,0.9048372092507174,0.9898665,0.002887301
16-Thick-10-m,26.78242812411943,0.9160967264214981,0.9917177,0.0022700496
16-Thick-3-m,26.273326286893617,0.9100093382341159,0.9906608,0.0022865878
16-Thick-5-m,25.486239959387813,0.9048372092507174,0.9898665,0.002887301
17-Focus-11-m,22.103476208943167,0.8873793243609561,0.97159517,0.0053115715
17-Focus-13-m,22.141080234599684,0.8880371634291332,0.9724172,0.00537476
17-Focus-16-m,22.224246505733078,0.8809111154497361,0.97114474,0.005714712
17-Focus-19-m,22.036411013227408,0.876580892809077,0.9702848,0.005874883
17-Focus-22-m,21.615170141400398,0.864885364672293,0.96775013,0.0064958585
17-Focus-27-m,21.384847273834907,0.8562709646654799,0.96572846,0.0069988677
17-Focus-32-m,21.02843626483183,0.8434733100026205,0.9625691,0.0077860304
17-Thick-10-m,21.275078324855844,0.8729136312630875,0.9738727,0.005213862
17-Thick-3-m,21.61631492948978,0.8717968887169354,0.9731117,0.005216739
17-Thick-5-m,21.41694526754692,0.8703277265624342,0.97388315,0.0057189767
18-Focus-11-m,20.487942679968953,0.9093937055808161,0.9741449,0.0014657236
18-Focus-13-m,20.482879931862442,0.9074255065926714,0.9745939,0.0015010453
18-Focus-16-m,20.414758540180785,0.9037315042788476,0.9739668,0.0015477859
18-Focus-19-m,20.47792616940993,0.9009967078422066,0.97546214,0.0015602114
18-Focus-22-m,20.47866626581495,0.8985105249070444,0.976134,0.001550756
18-Focus-27-m,20.404911748229605,0.8930031606641471,0.97472894,0.0016276798
18-Focus-32-m,20.43142872380801,0.8894549293062576,0.97525674,0.0016290995
18-Thick-10-m,20.121507591291007,0.8886646933331627,0.97412527,0.001579621
18-Thick-3-m,20.175773920372276,0.8768469580801469,0.9674591,0.0019500519
18-Thick-5-m,20.43142872380801,0.8894549293062576,0.97525674,0.0016290995
19-Focus-11-m,21.875419382049348,0.8794766607181003,0.9659394,0.0020572809
19-Focus-13-m,22.031257181223765,0.8827623219900907,0.9664297,0.0020431804
19-Focus-16-m,21.766748375995252,0.8823046599536116,0.9639553,0.0020939405
19-Focus-19-m,21.945838914846036,0.8822752483611195,0.9667376,0.0020996355
19-Focus-22-m,21.849046040687984,0.8724979875091187,0.9646801,0.0022593434
19-Focus-27-m,21.625790418851224,0.8609108856095863,0.9625596,0.0024361135
19-Focus-32-m,21.711298471996745,0.8613912144748742,0.9647823,0.0024209162
19-Thick-10-m,21.79550233901931,0.8602380642495965,0.9662641,0.0023710732
19-Thick-3-m,21.73155538209444,0.8645210772288402,0.96312743,0.0024513584
19-Thick-5-m,21.711298471996745,0.8613912144748742,0.9647823,0.0024209162
2-Focus-11-m,28.90214520676949,0.9295867091709832,0.9916291,0.0016792271
2-Focus-13-m,29.622125087521184,0.9314159615454237,0.9921199,0.0015882162
2-Focus-16-m,29.228528806847507,0.9245641350504918,0.99103415,0.0017707148
2-Focus-19-m,29.529789354650223,0.9238193965185465,0.9909215,0.0017717861
2-Focus-22-m,29.06952453372237,0.918467003578651,0.9894973,0.0019401714
2-Focus-27-m,28.85849678226407,0.916722721584527,0.9896708,0.0019528419
2-Focus-32-m,28.658477589399144,0.9141282629583566,0.9881847,0.0020688348
2-Thick-10-m,28.988002919008125,0.9179083706319148,0.98897505,0.0019187786
2-Thick-3-m,28.95185939341351,0.9180904684817758,0.9883467,0.001994055
2-Thick-5-m,28.658477589399144,0.9141282629583566,0.9881847,0.0020688348
20-Focus-11-m,21.619676353223426,0.9139490023278154,0.981826,0.0020657552
20-Focus-13-m,21.63611137797911,0.9124543957828785,0.9824859,0.0020210166
20-Focus-16-m,21.66230355981284,0.9088623173624297,0.9829548,0.0020544052
20-Focus-19-m,21.60771067715363,0.9067363419008929,0.9836831,0.0019823818
20-Focus-22-m,21.526449621973644,0.9021611475469671,0.9838995,0.0020219355
20-Focus-27-m,21.449689218043147,0.8963144018318681,0.98292255,0.0021489472
20-Focus-32-m,21.19509285553136,0.8956342752050089,0.98369145,0.002019476
20-Thick-10-m,21.23952327961269,0.8901447040658111,0.98235685,0.001989737
20-Thick-3-m,20.976430227028832,0.8943323465377913,0.9828621,0.0019012579
20-Thick-5-m,21.19509285553136,0.8956342752050089,0.98369145,0.002019476
3-Focus-11-m,23.7325636224223,0.8931343765685114,0.9888591,0.0023276764
3-Focus-13-m,23.953303097028666,0.8936789369064059,0.9895882,0.002292743
3-Focus-16-m,23.643178146645408,0.8918307499215518,0.9891497,0.0023379482
3-Focus-19-m,24.297993177896757,0.8928122564516903,0.9898483,0.0023322317
3-Focus-22-m,24.031156994556227,0.8929886267853506,0.9897624,0.0022826982
3-Focus-27-m,23.329586497691327,0.8871986729371107,0.9883247,0.0024858415
3-Focus-32-m,24.117021904882403,0.8916526743815335,0.99002427,0.0023530137
3-Thick-10-m,23.431886339903205,0.8839407585490413,0.98764193,0.0026397647
3-Thick-3-m,23.739258669348303,0.876670516727183,0.9876088,0.0028272793
3-Thick-5-m,24.117021904882403,0.8916526743815335,0.99002427,0.0023530137
4-Focus-11-m,25.82494757014453,0.9435745527434634,0.9892585,0.0025298148
4-Focus-13-m,26.17060744531282,0.9457057534790922,0.991096,0.0024281584
4-Focus-16-m,25.957337191049607,0.9468982887177799,0.99111,0.0023697976
4-Focus-19-m,26.370698428286385,0.9459598439622513,0.99120057,0.0024791372
4-Focus-22-m,25.857859262559163,0.9449093191011734,0.99094844,0.002473764
4-Focus-27-m,25.69066076416387,0.9457828155536853,0.9906123,0.0024946844
4-Focus-32-m,26.2110205334362,0.9464379103698491,0.990972,0.0024631727
4-Thick-10-m,26.306694307206726,0.9472887057994953,0.9909065,0.0023490144
4-Thick-3-m,26.709884836662315,0.9478870201837384,0.99110377,0.0023074737
4-Thick-5-m,26.2110205334362,0.9464379103698491,0.990972,0.0024631727
5-Focus-11-m,24.51540746275222,0.9484404535111897,0.9897886,0.0010592913
5-Focus-13-m,24.742462096751364,0.9462015903714448,0.9904693,0.0011025312
5-Focus-16-m,24.281959723717588,0.944686819568262,0.98951656,0.0011165623
5-Focus-19-m,24.982617744158677,0.9436555691816385,0.99075985,0.0011485477
5-Focus-22-m,24.66093345149892,0.9418544226422435,0.9903914,0.0011268322
5-Focus-27-m,23.892854664690656,0.9359859474918791,0.9894399,0.0012102172
5-Focus-32-m,24.680799379878803,0.9379651312571533,0.9903764,0.0012277337
5-Thick-10-m,24.0793376779597,0.930191164471422,0.9885154,0.0013892046
5-Thick-3-m,24.437639275138253,0.9306798253491516,0.9892424,0.0014023349
5-Thick-5-m,24.680799379878803,0.9379651312571533,0.9903764,0.0012277337
6-Focus-11-m,29.758064313752815,0.9446790972720057,0.9933482,0.0019343074
6-Focus-13-m,29.730372235994505,0.9410509102488854,0.9931243,0.0020569032
6-Focus-16-m,29.589952601994856,0.9413602306664967,0.9931823,0.001994415
6-Focus-19-m,29.806802699879352,0.9366609941318988,0.99297863,0.002136993
6-Focus-22-m,29.28453695515479,0.9344763553123198,0.9925702,0.002069469
6-Focus-27-m,29.11777328281335,0.931789622892269,0.99248815,0.0022011418
6-Focus-32-m,29.72944232765467,0.933070546435388,0.9928481,0.0020499132
6-Thick-10-m,29.957759303606654,0.9330103592925515,0.99283147,0.002133819
6-Thick-3-m,29.319080431003382,0.9339469762554179,0.99206656,0.0022215687
6-Thick-5-m,29.733676093491948,0.9330630112291756,0.9928492,0.002048406
7-Focus-11-m,21.353291365960313,0.8381955364794216,0.9635731,0.0045374297
7-Focus-13-m,21.59971805175704,0.8392775784949981,0.9650469,0.004469631
7-Focus-16-m,21.206808920129497,0.8363746353169587,0.9637137,0.004729168
7-Focus-19-m,21.82387681845363,0.8387105168990789,0.9665737,0.004544069
7-Focus-22-m,21.36411812869244,0.8373434570798429,0.9639471,0.00480646
7-Focus-27-m,20.97608806559953,0.8335212284422888,0.962012,0.0049905884
7-Focus-32-m,21.628393875985225,0.8395989312809005,0.9649412,0.004677755
7-Thick-10-m,22.028381398066916,0.8289105534179136,0.9712676,0.0049597984
7-Thick-3-m,22.32301680221938,0.8427011021767394,0.96774113,0.0039918805
